OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_268,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_269,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_271,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,Onygenales sp
OTU_272,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_273,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium sp
OTU_274,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_275,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium formosanum
OTU_276,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Hannaella,Hannaella oryzae
OTU_277,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_278,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus sp
OTU_279,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp
OTU_280,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_281,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_282,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_283,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,Phlyctochytrium,Phlyctochytrium reinboldtiae
OTU_284,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp
OTU_285,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Stachybotrys,Stachybotrys eucylindrospora
OTU_286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_287,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_288,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,unidentified,Magnaporthaceae sp
OTU_289,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_291,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium fusidioides
OTU_292,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora sp
OTU_293,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella antarctica
OTU_294,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Neobulgaria,Neobulgaria pura
OTU_295,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris microstegii
OTU_296,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales sp
OTU_297,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,Ceratobasidiaceae sp
OTU_298,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma asperellum
OTU_299,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_300,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,Auxarthron californiense
OTU_301,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta sp
OTU_302,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,unidentified,Chytridiaceae sp
OTU_303,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_304,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica xeroderma
OTU_305,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_306,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_307,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sp
OTU_308,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Paurocotylis,Paurocotylis pila
OTU_309,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_310,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Neophaeosphaeria,Neophaeosphaeria sp
OTU_311,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus rugulosus
OTU_312,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinales Group B,Serendipita,Serendipita sp
OTU_314,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Cryptococcus,Cryptococcus magnus
OTU_315,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Bullera,Bullera unica
OTU_316,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_317,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Neopyricularia,Neopyricularia commelinicola
OTU_318,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_319,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus aureovenatus
OTU_320,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Helicodendron,Helicodendron luteoalbum
OTU_322,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella orbitarum
OTU_323,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Powellomyces,Powellomyces sp
OTU_324,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_325,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_326,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sp
OTU_327,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces purpureogenus
OTU_328,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_329,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,unidentified,Stephanosporaceae sp
OTU_330,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Macrophomina phaseolina
OTU_331,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_332,Fungi,Ascomycota,Orbiliomycetes,unidentified,unidentified,unidentified,Orbiliomycetes sp
OTU_334,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium sp
OTU_335,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_336,Fungi,Zygomycota,Incertae sedis,Mucorales,Mucoraceae,Mucor,Mucor hiemalis
OTU_337,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_338,Fungi,Ascomycota,Sordariomycetes,Incertae sedis,Glomerellaceae,Colletotrichum,Colletotrichum navitas
OTU_339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Sarocladium,Sarocladium strictum
OTU_340,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium hygrophilum
OTU_341,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus deciduus
OTU_342,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hyponectriaceae,unidentified,Hyponectriaceae sp
OTU_343,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces dolichospermus
OTU_345,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_346,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium capitatum
OTU_347,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria sp
OTU_349,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,unidentified,Incertae sedis sp
OTU_350,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,Melanotaenium endogenum
OTU_351,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe pediades
OTU_352,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_353,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,Arrhenia sphagnicola
OTU_354,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales sp
OTU_355,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_356,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_357,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora citricola
OTU_358,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_360,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Ascochyta,Ascochyta skagwayensis
OTU_361,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala alcalophila
OTU_362,Fungi,Zygomycota,Incertae sedis,Mortierellales,unidentified,unidentified,Mortierellales sp
OTU_363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Acremonium,Acremonium polychromum
OTU_364,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales sp
OTU_365,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_366,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,unidentified,Halosphaeriaceae sp
OTU_367,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_368,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_369,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales sp
OTU_370,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_371,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_372,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_373,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia scutellata
OTU_374,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes sp
OTU_375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sp
OTU_376,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium pimiteouiense
OTU_377,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_378,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_379,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_380,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_381,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Harpophora,Harpophora oryzae
OTU_382,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_383,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_384,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_385,Fungi,Zygomycota,Incertae sedis,Mucorales,Mucoraceae,Mucor,Mucor circinelloides
OTU_386,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria setofusariae
OTU_387,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_388,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp
OTU_389,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Tirispora,Tirispora unicaudata
OTU_390,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sphaerocystis
OTU_391,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania milleri
OTU_392,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_393,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_394,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium herquei
OTU_397,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_398,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota sp
OTU_399,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_400,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae sp
OTU_401,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_402,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_403,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_404,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Bisporella,Bisporella citrina
OTU_405,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_406,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza buxea
OTU_407,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_409,Fungi,Glomeromycota,unidentified,unidentified,unidentified,unidentified,Glomeromycota sp
OTU_410,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae sp
OTU_411,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza fimeti
OTU_412,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_413,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,Coniochaetales sp
OTU_415,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella,Sagenomella sp
OTU_416,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_417,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_418,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum hyalopus
OTU_419,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium lilacinum
OTU_421,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_422,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_423,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum sp
OTU_424,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,unidentified,Trichocomaceae sp
OTU_425,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium primulinum
OTU_428,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Dinomyces,Dinomyces arenysensis
OTU_429,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Glomosporium,Glomosporium amaranthi
OTU_430,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma sp
OTU_431,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium sp
OTU_432,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_434,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_435,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_436,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_438,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Pyrenochaeta,Pyrenochaeta sp
OTU_440,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_441,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,Kurtzmanomyces sp
OTU_442,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Incertae sedis,Nigrospora,Nigrospora sp
OTU_443,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_444,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes sp
OTU_445,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces ucrainicus
OTU_447,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,unidentified,Tricholomataceae sp
OTU_448,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_449,Fungi,Ascomycota,Sordariomycetes,Incertae sedis,Annulatascaceae,Conlarium,Conlarium sp
OTU_450,Fungi,Ascomycota,Sordariomycetes,Incertae sedis,Plectosphaerellaceae,Verticillium,Verticillium sp
OTU_451,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae sp
OTU_452,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis mosseae
OTU_453,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys sp
OTU_454,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_455,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales sp
OTU_458,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_459,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,unidentified,Incertae sedis sp
OTU_460,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_461,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae sp
OTU_462,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Acidomelania,Acidomelania panicicola
OTU_463,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unidentified,Sporormiaceae sp
OTU_464,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,unidentified,Clavariaceae sp
OTU_465,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_466,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_467,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Spiromastix,Spiromastix warcupii
OTU_468,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Stephanonectria,Stephanonectria keithii
OTU_469,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia sp
OTU_470,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinales Group B,unidentified,Sebacinales Group B sp
OTU_471,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_472,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella ambigua
OTU_473,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,Mariannaea superimposita
OTU_474,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp
OTU_475,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_476,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Gigasporaceae,Dentiscutata,Dentiscutata erythropus
OTU_477,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Lasiosphaeris,Lasiosphaeris hispida
OTU_478,Fungi,Ascomycota,Pezizomycetes,unidentified,unidentified,unidentified,Pezizomycetes sp
OTU_480,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_481,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Incertae sedis,Rhodotorula,Rhodotorula sp
OTU_482,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_483,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_485,Fungi,Glomeromycota,Glomeromycetes,Paraglomerales,unidentified,unidentified,Paraglomerales sp
OTU_486,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp
OTU_487,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania telluris
OTU_488,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora,Stagonospora sp
OTU_489,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,Tubeufiaceae sp
OTU_490,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_491,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_492,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_493,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius rotalis
OTU_494,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes sp
OTU_495,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_496,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_497,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella pseudozygospora
OTU_498,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unidentified,unidentified,Polyporales sp
OTU_499,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_500,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU_501,Fungi,Ascomycota,Sordariomycetes,Incertae sedis,Glomerellaceae,Colletotrichum,Colletotrichum chlorophyti
OTU_502,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_503,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_504,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,Ceratobasidiaceae sp
OTU_505,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_506,Fungi,Ascomycota,Sordariomycetes,Incertae sedis,Glomerellaceae,Colletotrichum,Colletotrichum sp
