OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_12021,Bacteria,Armatimonadetes,0319-6E2,,,,
OTU_12022,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU_12023,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12024,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,
OTU_12025,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12026,Bacteria,Acidobacteria,,,,,
OTU_12027,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12028,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU_12029,Bacteria,Gemmatimonadetes,Gemm-3,,,,
OTU_12030,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12031,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU_12034,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_12035,Bacteria,Cyanobacteria,Synechococcophycideae,Pseudanabaenales,Pseudanabaenaceae,Leptolyngbya,frigida
OTU_12036,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,
OTU_12037,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12038,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
OTU_12039,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
OTU_12040,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12042,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12043,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU_12044,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_12045,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,
OTU_12046,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
OTU_12047,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,
OTU_12048,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12050,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12051,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU_12052,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
OTU_12053,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
OTU_12054,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12055,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12057,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12061,Bacteria,TM7,,,,,
OTU_12062,Bacteria,TM7,TM7-1,,,,
OTU_12063,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
OTU_12064,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,
OTU_12065,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
OTU_12066,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12067,Bacteria,OP3,koll11,,,,
OTU_12068,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Pilimelia,
OTU_12070,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,
OTU_12071,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_12072,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12074,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12075,Bacteria,Cyanobacteria,ML635J-21,,,,
OTU_12076,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,pasteurianum
OTU_12077,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU_12078,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU_12079,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_12080,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12081,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12082,Bacteria,Chloroflexi,S085,,,,
OTU_12083,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU_12084,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],,,
OTU_12085,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],R4-41B,,
OTU_12086,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12088,Bacteria,OD1,SM2F11,,,,
OTU_12089,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,
OTU_12090,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_12091,Bacteria,Actinobacteria,MB-A2-108,0319-7L14,,,
OTU_12092,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12093,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_12094,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU_12095,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_12096,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,
OTU_12097,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12098,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU_12100,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12101,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,
OTU_12102,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
OTU_12103,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU_12104,Bacteria,WS3,PRR-12,Sediment-1,,,
OTU_12105,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
OTU_12106,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU_12107,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_12108,Bacteria,TM7,TM7-1,,,,
OTU_12109,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
OTU_12110,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,,
OTU_12113,Bacteria,Chloroflexi,P2-11E,,,,
OTU_12115,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU_12116,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12117,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12118,Bacteria,TM6,SJA-4,,,,
OTU_12119,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_12120,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_12121,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_12122,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
OTU_12123,Bacteria,Proteobacteria,TA18,PHOS-HD29,,,
OTU_12124,Bacteria,Elusimicrobia,Elusimicrobia,IIb,,,
OTU_12125,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,
OTU_12126,Bacteria,Planctomycetes,vadinHA49,DH61,,,
OTU_12127,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12129,Bacteria,Planctomycetes,OM190,agg27,,,
OTU_12131,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
OTU_12132,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,
OTU_12133,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12134,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
OTU_12135,Bacteria,GN02,GKS2-174,,,,
OTU_12136,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_12137,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU_12138,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,
OTU_12139,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12140,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
OTU_12141,Bacteria,Chloroflexi,S085,,,,
OTU_12142,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU_12143,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_12144,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12145,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU_12146,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,
OTU_12147,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_12148,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12149,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
OTU_12150,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_12151,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
OTU_12153,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU_12155,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12156,Archaea,[Parvarchaeota],[Parvarchaea],YLA114,,,
OTU_12157,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_12160,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12161,Bacteria,Chloroflexi,TK10,AKYG885,5B-12,,
OTU_12162,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU_12163,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,
OTU_12164,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU_12165,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU_12166,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12167,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_12168,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
OTU_12169,Bacteria,OD1,ABY1,,,,
OTU_12171,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
OTU_12172,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12173,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,,
OTU_12176,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,
OTU_12177,Bacteria,Planctomycetes,C6,d113,,,
OTU_12178,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12179,Bacteria,Chloroflexi,Ellin6529,,,,
OTU_12180,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12181,Bacteria,TM6,SJA-4,,,,
OTU_12182,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,
OTU_12183,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12185,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU_12188,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_12189,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_12190,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12191,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU_12192,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],,
OTU_12193,Bacteria,Chloroflexi,TK10,AKYG885,Dolo_23,,
OTU_12194,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12195,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
OTU_12197,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12198,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_12199,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU_12201,Bacteria,TM7,SC3,,,,
OTU_12202,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
OTU_12203,Bacteria,Gemmatimonadetes,Gemm-3,,,,
OTU_12204,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
OTU_12205,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12206,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU_12207,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_12208,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,
OTU_12209,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
OTU_12210,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
OTU_12211,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU_12212,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
OTU_12213,Bacteria,OP3,PBS-25,,,,
OTU_12214,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12215,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12216,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12217,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU_12218,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,
OTU_12221,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
OTU_12222,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU_12223,Bacteria,Planctomycetes,OM190,CL500-15,,,
OTU_12224,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
OTU_12226,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,
OTU_12227,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12228,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12229,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
OTU_12230,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU_12231,Bacteria,Chloroflexi,Chloroflexi,AKIW781,,,
OTU_12232,Bacteria,Armatimonadetes,0319-6E2,,,,
OTU_12233,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
OTU_12234,Bacteria,BRC1,PRR-11,,,,
OTU_12235,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
OTU_12237,Bacteria,TM6,SJA-4,,,,
OTU_12239,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU_12240,Bacteria,Planctomycetes,vadinHA49,p04_C01,,,
OTU_12241,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU_12242,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU_12246,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU_12247,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,,,
OTU_12248,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12249,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,firmus
OTU_12250,Bacteria,OP3,koll11,GIF10,kpj58rc,,
OTU_12251,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
OTU_12252,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU_12253,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU_12254,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_12255,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,
OTU_12256,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,,
OTU_12257,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12258,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],[Kouleothrixaceae],,
OTU_12259,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,
OTU_12260,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12262,Bacteria,Gemmatimonadetes,Gemm-2,,,,
OTU_12263,Bacteria,WPS-2,,,,,
OTU_12264,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU_12266,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_12268,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12269,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12270,Bacteria,TM6,SJA-4,,,,
OTU_12271,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_12272,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12275,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU_12276,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12277,Bacteria,OD1,ZB2,,,,
OTU_12278,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12279,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
OTU_12280,Bacteria,OD1,ZB2,,,,
OTU_12282,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
OTU_12283,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
OTU_12284,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12286,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU_12287,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
OTU_12288,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,
OTU_12290,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12291,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12292,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,,
OTU_12293,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,,,
OTU_12294,Bacteria,Proteobacteria,Betaproteobacteria,A21b,UD5,,
OTU_12295,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU_12296,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12299,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU_12300,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU_12301,Bacteria,Actinobacteria,OPB41,,,,
OTU_12304,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12305,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU_12306,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
OTU_12307,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU_12308,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12309,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,
OTU_12310,Bacteria,Elusimicrobia,Elusimicrobia,IIb,,,
OTU_12311,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU_12312,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12313,Bacteria,Elusimicrobia,Elusimicrobia,FAC88,,,
OTU_12314,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU_12315,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12316,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
OTU_12317,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12318,Bacteria,GN02,GKS2-174,,,,
OTU_12319,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12320,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_12321,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,
OTU_12322,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
OTU_12323,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12324,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU_12326,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU_12327,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU_12328,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,,
OTU_12329,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU_12330,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,,
OTU_12331,Bacteria,Planctomycetes,Phycisphaerae,AKAU3564,,,
OTU_12332,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU_12333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12334,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_12336,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU_12337,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU_12339,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU_12340,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12341,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12342,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
OTU_12343,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Oxobacter,
OTU_12344,Bacteria,Planctomycetes,Phycisphaerae,CCM11a,,,
OTU_12345,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU_12346,Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87,,,
OTU_12347,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,k__Bacteria,k__Bacteria,k__Bacteria;  p__Chlamydiae;  c__Chlamydiia;  o__Chlamydiales; ; ; 
OTU_12348,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
OTU_12349,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,
OTU_12350,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU_12351,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,
OTU_12352,Bacteria,TM7,TM7-3,,,,
OTU_12353,Bacteria,Planctomycetes,Planctomycetia,B97,,,
OTU_12354,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU_12356,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12357,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU_12358,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12359,Bacteria,Cyanobacteria,ML635J-21,,,,
OTU_12361,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU_12362,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12363,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12364,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12365,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12368,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU_12369,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU_12371,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
OTU_12372,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
OTU_12373,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
OTU_12374,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
OTU_12375,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
OTU_12376,Bacteria,Cyanobacteria,4C0d-2,SM1D11,,,
OTU_12378,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU_12379,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
OTU_12380,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU_12381,Bacteria,Elusimicrobia,Endomicrobia,,,,
OTU_12382,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU_12383,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU_12384,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU_12385,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU_12386,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
OTU_12387,Bacteria,Elusimicrobia,Elusimicrobia,IIb,,,
OTU_12388,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
OTU_12389,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,
OTU_12391,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga,
OTU_12392,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
OTU_12393,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
